state,file,row_index,awardee,amount,rural_class,designation,counts_as_rural,ccn,basis_type
AL,al_year1_awardees.csv,131,Floyd Cherokee Medical Center LLC,31152,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,4,Cordova Community Medical Center,155000,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,12,Maniilaq Association,828892.8,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,14,Norton Sound Health Corporation,70021.25,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,25,Yukon-Kuskokwim Health Corporation,2636272.39,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,27,Yukon-Kuskokwim Health Corporation,2712511.49,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,30,Alaska Native Tribal Health Consortium,4808670,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,32,Bartlett Regional Hospital,231669,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,33,Bristol Bay Area Health Corporation,75000,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,34,Bristol Bay Area Health Corporation,13990.29,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,54,Norton Sound Health Corporation,219980,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,57,South Peninsula Hospital,958193,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,62,Alaska Native Tribal Health Consortium,1603406,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,65,Central Peninsula General Hospital,1950030,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,72,Mat-Su Regional Medical Center,250000,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,76,Norton Sound Health Corporation,650748.21,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,79,Providence Health & Services- Washington,772500,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,80,Providence Health & Services- Washington,1080000,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,100,Alaska Native Tribal Health Consortium,295994,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,107,Arctic Slope Native Association,2000000,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,108,Arctic Slope Native Association,2000000,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,110,Arctic Slope Native Association,500000,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,112,Bartlett Regional Hospital,341943,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,122,Cordova Community Medical Center,1291355,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,146,Maniilaq Association,1172759.64,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,147,Maniilaq Association,218964,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,157,Norton Sound Health Corporation,398666.23,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,158,Norton Sound Health Corporation,259551,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,163,PeaceHealth Ketchikan Medical Center,6518028.8,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,164,PeaceHealth Ketchikan Medical Center,200767.66,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,165,Petersburg Medical Center,446453,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,166,Petersburg Medical Center,437542,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,168,Providence Health & Services- Washington,381512.34,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,178,Southeast Alaska Regional Health Consortium,1350027,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,187,The Greater Fairbanks Community Hospital Foundation,16009453.33,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,196,Maniilaq Association,430000,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,197,Maniilaq Association,1151900,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,199,Norton Sound Health Corporation,4978914,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,200,Norton Sound Health Corporation,364764.4,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,201,Providence Health & Services- Washington,1086793.17,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,202,Providence Health & Services- Washington,871718.47,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,204,South Peninsula Hospital,220481,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,223,Petersburg Medical Center,159947,NOT_RECORDED,,FALSE,,
AK,ak_year1_awardees.csv,237,Norton Sound Health Corporation,292006,NOT_RECORDED,,FALSE,,
MI,mi_year1_awardees.csv,14,MyMichigan Health (EMS - Chronic Disease),182197,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
MI,mi_year1_awardees.csv,44,Family Medical Center - Lenawee,76924,NOT_RECORDED,,FALSE,,
OR,or_year1_awardees.csv,1,Adventist Columbia Gorge Med Ctr,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,2,Adventist Tillamook Med Ctr,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,3,Asante Ashland Comm Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,4,Bay Area Hosp,1394000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,5,Blue Mountain Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,6,Columbia Memorial Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,7,Coquille Valley Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,8,Curry General Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,9,Good Shepherd Med Ctr,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,10,Grande Ronde Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,11,Harney District Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,12,Lake District Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,13,Legacy Silverton Med Ctr,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,14,Lower Umpqua Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,15,Mercy Medical,1394000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,16,PeaceHealth Cottage Grove,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,17,PeaceHealth Peace Harbor,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,18,Pioneer Memorial - Heppner,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,19,Providence Hood River Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,20,Providence Newberg Med Ctr,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,21,Providence Seaside Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,22,Saint Alphonsus - Baker City,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,23,Saint Alphonsus - Ontario,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,24,Salem Health West Valley Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,25,Samaritan Lebanon Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,26,Samaritan North Lincoln Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,27,Samaritan Pacific Comm Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,28,Santiam Memorial Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,29,Sky Lakes Med Ctr,1394000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,30,Southern Coos Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,31,St. Anthony Hosp,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,32,St. Charles - Madras,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,33,St. Charles - Prineville,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,34,Wallowa Memorial Hospital,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,35,Willamette Valley Med Ctr,963000,STATE_SOURCE_RURAL,OR: OHA 'rural hospital' (Transformation Fund table),TRUE,,
OR,or_year1_awardees.csv,152,Curry Health District (DBA Curry Health Network),600000,NOT_RECORDED,,FALSE,,
OR,or_year1_awardees.csv,160,"Grande Ronde Hospital, Inc.",3208988,NOT_RECORDED,,FALSE,,
OR,or_year1_awardees.csv,162,Harney County Health District (DBA Harney District Hospital),2409781.19,NOT_RECORDED,,FALSE,,
OR,or_year1_awardees.csv,170,Lower Umpqua Hospital District,650000,NOT_RECORDED,,FALSE,,
OR,or_year1_awardees.csv,171,Lower Umpqua Hospital District,1200000,NOT_RECORDED,,FALSE,,
OR,or_year1_awardees.csv,175,"Mid-Valley Healthcare, Inc. (DBA Samaritan Lebanon Community Hospital)",796298.3,NOT_RECORDED,,FALSE,,
OR,or_year1_awardees.csv,201,PeaceHealth Peace Harbor Medical Center,246020.98,NOT_RECORDED,,FALSE,,
OR,or_year1_awardees.csv,205,Providence Health & Services – Oregon (DBA Providence Hood River Memorial Hospital),2294245.23,NOT_RECORDED,,FALSE,,
OR,or_year1_awardees.csv,208,Samaritan North Lincoln Hospital,229084.34,NOT_RECORDED,,FALSE,,
OR,or_year1_awardees.csv,211,Silverton Health (DBA Legacy Silverton Medical Center),777407.4,NOT_RECORDED,,FALSE,,
OR,or_year1_awardees.csv,212,Silverton Health (DBA Legacy Silverton Medical Center),329423.48,NOT_RECORDED,,FALSE,,
OR,or_year1_awardees.csv,214,Sky Lakes Foundation (DBA Healthy Klamath),469987.33,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
OR,or_year1_awardees.csv,215,Sky Lakes Medical Center,586740,NOT_RECORDED,,FALSE,,
OR,or_year1_awardees.csv,228,Wallowa County Health Care District (DBA Wallowa Memorial Hospital / Wallowa Memorial Medical Clinic),516852.93,NOT_RECORDED,,FALSE,,
OR,or_year1_awardees.csv,229,Wallowa County Health Care District (DBA Wallowa Memorial Hospital / Wallowa Memorial Medical Clinic),1345688.83,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,2,South Mississippi State Hospital,50000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,4,"Corinth Family Medical Center, PC",98702,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,16,Memorial Health System,650000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,23,Magee Benevolent Association,825000,FEDERAL_RECORD_CCN,"CMS enrolment, CCN 250124: PART A PROVIDER - HOSPITAL",FALSE,250124,ORG_WEBSITE
MS,ms_year1_awardees.csv,35,Choctaw Regional Medical Center,46113,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,37,Northwest Mississippi Regional Medical Center,917166,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,38,George County Hospital,330000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,39,Memorial Health System,2980874,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,40,"Baptist Memorial Hospital-Calhoun, Inc.",1491000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,41,George County Hospital,30555,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,42,Memorial Health System,83599,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,43,Copiah County Medical Center,44404,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,44,George County Hospital,84000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,45,Memorial Health System,156000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,46,Claiborne County Hospital d/b/a Claiborne County Medical Center,135070,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,47,George County Hospital,102381,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,48,"The Mississippi Methodist Hospital and Rehabilitation Center, Inc",179900.18,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,49,Covington County Hospital,829240,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,50,Memorial Health System,684325,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,51,University of Mississippi Medical Center,826256,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,52,Northwest Mississippi Regional Medical Center,212674,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,53,"The Mississippi Methodist Hospital and Rehabilitation Center, Inc",87061,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,54,South Mississippi State Hospital,180000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,55,Copiah County Medical Center,55000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,56,South Mississippi State Hospital,16000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,57,South Mississippi State Hospital,30000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,58,George County Hospital,395500,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,59,South Mississippi State Hospital,3600,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,60,South Mississippi State Hospital,17600,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,61,Ochsner MS,3000000,FEDERAL_RECORD_CCN,"CMS enrolment, CCN 250069: PART A PROVIDER - HOSPITAL",FALSE,250069,GENERAL_KNOWLEDGE
MS,ms_year1_awardees.csv,62,Southwest Mississippi Regional Medical Center,50000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,63,Southwest Mississippi Regional Medical Center,30000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,64,Tyler Holmes Memorial Hospital,263270,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,65,Neshoba County General Hospital,255000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,66,Southwest Mississippi Regional Medical Center,18200,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,67,Southwest Mississippi Regional Medical Center,120000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,68,Magee Benevolent Association,2131454,FEDERAL_RECORD_CCN,"CMS enrolment, CCN 250124: PART A PROVIDER - HOSPITAL",FALSE,250124,ORG_WEBSITE
MS,ms_year1_awardees.csv,69,Memorial Health System,2874728,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,70,Tallahatchie General Hospital,125790,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,71,Tippah County Hospital,151300,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,72,Tippah County Hospital,400000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,73,Merit Health River Region,3000000,FEDERAL_RECORD_CCN,"CMS enrolment, CCN 250031: PART A PROVIDER - HOSPITAL",FALSE,250031,ORG_WEBSITE
MS,ms_year1_awardees.csv,74,Delta Health System,891750,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,75,Wayne General Hospital,554357,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,76,Field Memorial Community Hospital,7800,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,77,Winston County Medical Foundation,369150,FEDERAL_RECORD_CCN,"CMS enrolment, CCN 250027: PART A PROVIDER - HOSPITAL",FALSE,250027,ORG_WEBSITE
MS,ms_year1_awardees.csv,78,Winston County Medical Foundation,2085315,FEDERAL_RECORD_CCN,"CMS enrolment, CCN 250027: PART A PROVIDER - HOSPITAL",FALSE,250027,ORG_WEBSITE
MS,ms_year1_awardees.csv,84,King's Daughters Medical Center,326441,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,85,King's Daughters Medical Center,960920,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,88,"Simpson Community Healthcare, Inc.",830000,FEDERAL_RECORD_CCN,"CMS enrolment, CCN 251317: PART A PROVIDER - CRITICAL ACCESS HOSPITAL",TRUE,251317,ORG_WEBSITE
MS,ms_year1_awardees.csv,90,Independent Healthcare Management Inc,730000,FEDERAL_RECORD_CCN,"CMS enrolment, CCN 251300: PART A PROVIDER - CRITICAL ACCESS HOSPITAL",TRUE,251300,ORG_WEBSITE
MS,ms_year1_awardees.csv,99,Winston County Medical Foundation,1090138.34,FEDERAL_RECORD_CCN,"CMS enrolment, CCN 250027: PART A PROVIDER - HOSPITAL",FALSE,250027,ORG_WEBSITE
MS,ms_year1_awardees.csv,100,University of Mississippi Medical Center Greenwood,3000000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,103,Memorial Health System,1151594,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,105,"Independent Healthcare Management, Inc.",3000000,FEDERAL_RECORD_CCN,"CMS enrolment, CCN 251300: PART A PROVIDER - CRITICAL ACCESS HOSPITAL",TRUE,251300,ORG_WEBSITE
MS,ms_year1_awardees.csv,107,Tate County Hospital,1500000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,108,Copiah County Medical Center,643700.4,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,109,Yalobusha General Hospital,175000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,111,Progressive Health of Houston,1645000,FEDERAL_RECORD_CCN,"CMS enrolment, CCN 250785: PART A PROVIDER - RURAL EMERGENCY HOSPITAL (REH)",TRUE,250785,ORG_WEBSITE
MS,ms_year1_awardees.csv,112,Winston County Medical Foundation,240852.15,FEDERAL_RECORD_CCN,"CMS enrolment, CCN 250027: PART A PROVIDER - HOSPITAL",FALSE,250027,ORG_WEBSITE
MS,ms_year1_awardees.csv,113,North Sunflower Medical Center,1000000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,114,Progressive Health of Houston,1383406,FEDERAL_RECORD_CCN,"CMS enrolment, CCN 250785: PART A PROVIDER - RURAL EMERGENCY HOSPITAL (REH)",TRUE,250785,ORG_WEBSITE
MS,ms_year1_awardees.csv,115,Memorial Health System,1160837,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,116,"Webster Healthcare Services, Inc.",500000,FEDERAL_RECORD_CCN,"CMS enrolment, CCN 250020: PART A PROVIDER - HOSPITAL",FALSE,250020,GENERAL_KNOWLEDGE
MS,ms_year1_awardees.csv,117,Copiah County Medical Center,29063.6,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,119,South Central Regional Medical Center,3000000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,120,"North Mississippi Medical Center, Inc.",2500000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,122,South Central Regional Medical Center,3000000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,124,Jasper General Hospital,535000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,126,Southwest Mississippi Regional Center,277077,FEDERAL_RECORD_CCN,"CMS enrolment, CCN 250097: PART A PROVIDER - HOSPITAL",FALSE,250097,GENERAL_KNOWLEDGE
MS,ms_year1_awardees.csv,128,George County Hospital,220000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,129,George County Hospital,1501000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,131,Memorial Health System,3000000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,134,Yalobusha General Hospital,275000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,138,Northwest Mississippi Regional Medical Center,834750,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,145,Choctaw Regional Medical Center,394000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,146,Progressive Health of Houston,336000,FEDERAL_RECORD_CCN,"CMS enrolment, CCN 250785: PART A PROVIDER - RURAL EMERGENCY HOSPITAL (REH)",TRUE,250785,ORG_WEBSITE
MS,ms_year1_awardees.csv,147,Memorial Health System,1920000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,150,Memorial Health System,72750,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,154,University of Mississippi Medical Center,149100,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,156,Forrest County General Hospital,596026,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,160,Wayne General Hospital,200000,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,161,South Central Regional Medical Center,2543900,NOT_RECORDED,,FALSE,,
MS,ms_year1_awardees.csv,165,Memorial Health System,306515,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,1,Hutchinson Regional Healthcare System,3000000,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,2,Gove County Medical Center,3000000,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,3,Clara Barton Medical Center,2933500,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,4,Pratt Regional Medical Center,2869082,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,5,Freeman Fort Scott Hospital,2502999,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,6,Hays Medical Center,2478316,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,7,South Central Kansas Health,2378188,NOT_RECORDED,,FALSE,,ORG_WEBSITE
KS,ks_year1_awardees.csv,8,Labette Health,2145677,NOT_RECORDED,,FALSE,,ORG_WEBSITE
KS,ks_year1_awardees.csv,10,Wilson Medical Center,1555143,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,11,Memorial Health System,1500000,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,12,Hillsboro Community Hospital,837000,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,13,Smith County Memorial Hospital,550000,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,14,Greeley County Health Services,458286,NOT_RECORDED,,FALSE,,ORG_WEBSITE
KS,ks_year1_awardees.csv,15,Mercy Hospital Columbus,375981,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,16,Ashland District Hospital,361478,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,18,Children’s Mercy Hospital,6096062,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,19,Stormont Vail Health,5465969,NOT_RECORDED,,FALSE,,ORG_WEBSITE
KS,ks_year1_awardees.csv,23,Citizen’s Foundation (Citizens Health),2832423,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
KS,ks_year1_awardees.csv,25,Clay County Medical Center,2536000,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,26,Coffeyville Regional Medical Center,2500000,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,30,Greeley County Health Services,1541906,NOT_RECORDED,,FALSE,,ORG_WEBSITE
KS,ks_year1_awardees.csv,32,AdventHealth Ottawa,1395814,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
KS,ks_year1_awardees.csv,33,Labette County Medical Center,1383289,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,36,Mercy Hospital Pittsburg,681711,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,40,"Hutchinson Regional Medical Center, Inc",150000,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,41,"Hospital District No. 6 of Harper County, Kansas",150000,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,42,"Great Plains of Smith County, Inc",150000,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
KS,ks_year1_awardees.csv,43,"Hospital District No. 1 of Dickinson County, Kansas, DBA Memorial Health System",150000,NOT_RECORDED,,FALSE,,
KS,ks_year1_awardees.csv,44,"CommonSpirit Kansas, Inc",149960,NOT_RECORDED,,FALSE,,GENERAL_KNOWLEDGE
KS,ks_year1_awardees.csv,46,Newman Memorial County Hospital,110716,NOT_RECORDED,,FALSE,,
MD,md_year1_awardees.csv,7,Chester River Health System Inc (UM Shore Regional),4913250,NOT_RECORDED,,FALSE,,
MD,md_year1_awardees.csv,12,Frederick Memorial Hospital,3948645,NOT_RECORDED,,FALSE,,
MD,md_year1_awardees.csv,14,Garrett Regional Medical Center,1682177,NOT_RECORDED,,FALSE,,
MD,md_year1_awardees.csv,16,Kennedy Krieger Institute,1000000,NOT_RECORDED,,FALSE,,ORG_WEBSITE
MD,md_year1_awardees.csv,19,MedStar St. Mary's Inc,2522586,NOT_RECORDED,,FALSE,,ORG_WEBSITE
MD,md_year1_awardees.csv,20,Meritus Health Center,3583406,NOT_RECORDED,,FALSE,,ORG_WEBSITE
MD,md_year1_awardees.csv,27,TidalHealth,4911052,NOT_RECORDED,,FALSE,,ORG_WEBSITE
MD,md_year1_awardees.csv,31,Children's Hospital,1100000,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,12,Beatrice Community Hospital (BFIM),303632.96,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,14,Boone County Health Center,340000,GENERAL_KNOWLEDGE_ONLY,verifier's general knowledge: critical access hospital,FALSE,,GENERAL_KNOWLEDGE
NE,ne_year1_awardees.csv,15,Urban Indian Medical Center,338726.41,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,16,Morrill County Community Hospital,340000,NOT_RECORDED,,FALSE,,
NE,ne_year1_awardees.csv,17,Winnebago Comprehensive Health System,339612.19,NOT_RECORDED,,FALSE,,
